osmid,x,y
1255419223,73.328694,55.0335521
1255419224,73.3297564,55.034493
1255419227,73.3293696,55.0333051
1255700544,73.4237967,55.0234559
1255700554,73.4229114,55.0232072
1255700588,73.4265487,55.0243029
1255700601,73.4191022,55.0221622
1255700609,73.4153897,55.0210968
1255700635,73.4189897,55.022289
1255746864,73.3895516,54.9834722
1255746868,73.3923342,54.9836454
1255746872,73.390943,54.9835588
1256703364,73.4259184,55.0113405
1256703374,73.4317045,55.0134931
1256703432,73.4286488,55.0125471
1256703438,73.429651,55.0144861
1256703465,73.4286946,55.0073724
1256703483,73.4288634,55.0138666
1256703495,73.4319998,55.0137116
1256703498,73.428355,55.0079232
1256703511,73.4263017,55.0124551
1256703515,73.427763,55.0139069
1256742079,73.3712451,54.9384174
1256843882,73.2509764,54.9701586
1256843887,73.2589679,54.9693789
1256843904,73.2601355,54.96879
1256843911,73.2527401,54.9719373
1256843927,73.2512759,54.9720345
1256843932,73.2636221,54.9699234
1256843939,73.2600769,54.968752
1258107064,73.3334393,54.9407443
1258107093,73.3275122,54.9409373
1258107139,73.3260866,54.9398488
1258147706,73.3751792,54.925518
1258147722,73.3742645,54.9259956
1258147725,73.3755545,54.9245018
1258147732,73.374447,54.9244073
1258147735,73.3742995,54.9251361
1258147748,73.3729231,54.9247888
1258147751,73.3747922,54.9230408
1258147755,73.3732657,54.9248732
1258147758,73.3696802,54.9236993
1258147765,73.3759206,54.9250644
1258243454,73.3111598,54.9358937
1258243464,73.3109915,54.9350663
1258273642,73.3754877,54.9876012
1259864486,73.3710861,55.0033582
1259864495,73.3768147,55.0204045
1259864505,73.3739944,55.0098378
1259864511,73.3598927,55.0168733
1259864527,73.3755196,55.0185054
1259864530,73.3737017,55.0040975
1259864535,73.3812685,55.0136997
1259864541,73.3525682,55.0121182
1259864554,73.3561416,55.0244285
1259864558,73.3686891,55.0122218
1259864568,73.3756108,55.0194483
1259864573,73.3603767,55.020554
1259864586,73.357991,55.0082834
1259864627,73.3580458,55.0091203
1259864648,73.3523675,55.0130538
1259864650,73.3602052,55.0004204
1259864667,73.3776227,55.0158585
1259864669,73.3686049,55.0057031
1259864689,73.3604905,55.024534
1259864696,73.378408,55.0203562
1259864701,73.359797,55.0099814
1259864704,73.3802911,55.0210975
1259864715,73.368786,55.0194448
1259864719,73.3555785,55.0137052
1259864732,73.3811065,55.0122706
1259864736,73.3550122,55.0197014
1259864740,73.3720932,55.015044
1259864748,73.362603,55.017957
1259864753,73.3541808,55.0138883
1259864764,73.3775481,55.0150139
1259864767,73.3581104,55.0134303
1259864770,73.3686719,55.0113609
1259864774,73.3734372,55.0020259
1259864778,73.3747963,55.0130302
1259864796,73.3812866,55.0210953
1259864797,73.3581172,55.0143016
1259864813,73.3604828,55.0238392
1259864835,73.3574327,55.0201925
1259864839,73.3625415,55.0073882
1259864840,73.3557019,55.0190848
1259864860,73.3625598,55.010787
1259864881,73.3541121,55.007557
1259864892,73.375057,55.0150398
1259864894,73.3532911,55.0110451
1259864909,73.3530336,55.0136131
1259864948,73.3564719,55.0184699
1259864951,73.35979,55.0034853
1259864983,73.3810156,55.011469
1259864987,73.3555219,55.002972
1259864999,73.3688036,55.0228308
1259865007,73.3573145,55.0205078
1259865019,73.3514611,55.0062413
1259865021,73.3598596,55.0057703
1259865024,73.3579577,55.0152642
1259865032,73.3280519,54.9440517
1259865033,73.3749753,55.016739
1259865043,73.3544853,55.0069557
1259865063,73.3521465,55.0116063
1259865069,73.3625842,55.0176329
1259865081,73.3625842,55.0133838
1259865086,73.359918,55.0159969
1259865092,73.3746103,55.011322
1259865111,73.3686863,55.0141962
1259865114,73.3808751,55.0097033
1259865119,73.3492391,55.0132109
1259865133,73.3599115,55.0176538
1259865135,73.3764892,55.0184698
1259865141,73.3599668,55.0082788
1259865143,73.3749444,55.0141747
1259865147,73.3716589,55.0106802
1259865150,73.3519572,55.0114667
1259865159,73.3718021,55.0121836
1259865160,73.3807363,55.0079237
1259865169,73.3578616,55.0058164
1259865174,73.3294326,54.9433239
1259865175,73.3687317,55.0178538
1259865179,73.3598774,55.0134258
1259865189,73.3625501,55.0159817
1259865197,73.3515628,55.0136173
1259865200,73.3752885,55.0166661
1259865209,73.379855,55.0142295
1259865217,73.3571306,55.0041644
1259865222,73.3561436,55.0143558
1259865230,73.3508197,55.0132464
1259865231,73.362564,55.0168617
1259865233,73.3564773,55.0229268
1259865240,73.3603413,55.0194972
1259865241,73.3625347,55.0042034
1259865250,73.3740676,55.0106802
1259865252,73.3483547,55.0118281
1259865257,73.3783633,55.0120687
1259865258,73.3686076,55.007265
1259865268,73.3777322,55.0166016
1259865275,73.3581369,55.0179548
1259865277,73.3524018,55.014076
1259865288,73.3787946,55.0149935
1259865295,73.3579688,55.0186544
1259865296,73.3490486,55.0123471
1259865304,73.3785016,55.013185
1259865316,73.3603426,55.0187102
1259865317,73.3578013,55.0042196
1259865325,73.3498914,55.0127855
1259865330,73.3527789,55.0123679
1259865353,73.3714086,55.007223
1259865355,73.368803,55.0201934
1259865360,73.3771897,55.0150147
1259865373,73.3555816,55.0046541
1259865375,73.362636,55.0205531
1259865380,73.3532086,55.0090991
1259865383,73.3814324,55.0149056
1259865385,73.3580917,55.0108137
1259865387,73.3782444,55.011254
1259865394,73.3685909,55.0034079
1259865421,73.3625517,55.0049899
1259865428,73.3547017,55.0036437
1259865445,73.3688312,55.0220237
1259865450,73.354108,55.0150415
1259865459,73.3685948,55.0049387
1259865462,73.3747147,55.0121391
1259865485,73.3598871,55.0151455
1259865487,73.3534438,55.0112564
1259865488,73.3781814,55.0106444
1259865531,73.3799882,55.0165866
1259865537,73.3782917,55.011563
1259865539,73.3687672,55.0186486
1259865540,73.3684875,55.0012907
1259865544,73.3688065,55.0236445
1259865551,73.3475776,55.0123458
1259865553,73.3808587,55.0165876
1259865564,73.3711441,55.0041371
1259865567,73.3771732,55.0141714
1259865569,73.3520933,55.0096976
1259865570,73.3687987,55.0212147
1259865573,73.3491609,55.0099938
1259865579,73.362564,55.0125367
1259865582,73.3626335,55.020226
1259865585,73.3604004,55.0213024
1259865608,73.3603708,55.0202439
1259865615,73.3686184,55.0003104
1259865616,73.3686664,55.0133613
1259865617,73.3726095,55.0204352
1259865618,73.362565,55.0099304
1259865619,73.3598707,55.0142822
1259865620,73.3722022,55.0159407
1259865624,73.3580893,55.0160226
1259865626,73.3625603,55.0057583
1259865638,73.376651,55.0194261
1259865639,73.3686226,55.0098532
1259865646,73.3582362,55.0176716
1259865651,73.3598911,55.0125471
1259865653,73.3626232,55.0194718
1259865659,73.3745314,55.0107022
1259865674,73.3725256,55.0194828
1259865684,73.3579536,55.007639
1259865699,73.3687866,55.020514
1259865704,73.3687391,55.015964
1259865705,73.358083,55.0125623
1259865708,73.3625568,55.0115845
1259865712,73.3510875,55.0110096
1259865717,73.3812024,55.013117
1259865742,73.3597683,55.004218
1259865744,73.3577454,55.0143095
1259865745,73.3762738,55.0166406
1259865748,73.3598304,55.0108443
1259865751,73.3482093,55.0119196
1259865758,73.3821553,55.021117
1259865771,73.3554627,55.0135433
1259865778,73.3815972,55.0165932
1259865786,73.3546794,55.0200226
1259865800,73.3603373,55.0179494
1259865802,73.3581164,55.0003429
1259865825,73.3743705,55.013015
1259865828,73.3580579,55.0099698
1259865830,73.3598695,55.0117049
1259865837,73.3553896,55.0054135
1259865843,73.3577888,55.0034992
1259865853,73.352845,55.0099792
1259865856,73.3687428,55.0168507
1259865857,73.3577116,55.0194781
1259865866,73.3785469,55.0138018
1259865870,73.3722833,55.0167928
1259865890,73.3809512,55.0106688
1259865893,73.3688135,55.0176054
1259865904,73.3718808,55.0130536
1259865910,73.3798818,55.0149582
1259865911,73.3580513,55.0117153
1259865922,73.3753952,55.0175208
1259865924,73.3625402,55.0034662
1259865927,73.3625781,55.0142622
1259865929,73.3780368,55.0097668
1259865962,73.3720094,55.014198
1259865967,73.3526042,55.0101933
1259865982,73.3712104,55.0049043
1259865986,73.3599644,55.0074826
1259865989,73.362591,55.0151263
1259865996,73.3541306,55.0119958
1259866005,73.358002,55.0168709
1259866010,73.3524656,55.0098668
1259866017,73.3686946,55.0150506
1259866019,73.3717294,55.0113362
1259866029,73.3496392,55.0133999
1259866031,73.3286533,54.9437276
1259866032,73.3686891,55.0131022
1259866041,73.3751884,55.0158578
1259868635,73.3859151,55.0042045
1259868636,73.3836853,55.0022777
1260851728,73.4412972,54.9645796
1260940387,73.4284846,55.0628721
1260940490,73.4271311,55.0620025
1260940536,73.4185155,55.0635301
1260987457,73.3219124,55.0433745
1260987458,73.3211301,55.0434562
1261052502,73.4276168,55.0186685
1261052504,73.4155265,54.9220059
1261052512,73.4092967,54.9216093
1261052513,73.4173724,55.0140225
1261052515,73.4093297,54.923679
1261052520,73.3730869,55.025322
1261052525,73.4155813,54.9241079
1261052528,73.3732766,55.030097
1261052537,73.4120637,54.9224075
1261052540,73.3651639,55.0293977
1261052544,73.3730027,55.0244609
1261052552,73.4144999,54.9251018
1261052553,73.3693279,55.0301782
1261052567,73.3768384,55.029138
1261052569,73.3763436,55.0253115
1261052574,73.4092868,54.9223633
1261052579,73.3692125,55.0293581
1261052581,73.3734345,55.0315415
1261052584,73.4255534,55.0187853
1261052586,73.411354,54.922948
1261052590,73.3119382,54.9321739
1261052591,73.3732247,55.0292452
1261052595,73.4145838,55.0100387
1261052596,73.425282,55.0172595
1261052602,73.3734828,55.0323204
1261052613,73.4116286,54.9230464
1261052615,73.4163214,54.9241132
1261052624,73.4174528,55.0146108
1261052630,73.3771976,55.0315403
1261052634,73.425663,55.0192965
1261052654,73.3860445,54.9076885
1261052655,73.3772924,55.0322754
1261052657,73.4278497,55.0202983
1261052659,73.3122165,54.9335607
1261618326,73.3283689,55.0413664
1262271298,73.3509358,55.0254404
1262271304,73.3461452,55.0261022
1262271323,73.3387323,55.0061567
1262271333,73.3522263,55.024805
1262271354,73.2818095,55.0346119
1262271392,73.3788389,54.9875765
1262271399,73.3276766,54.9871929
1262271400,73.4401353,54.9377579
1262271405,73.3286335,54.9902654
1262271410,73.3372927,55.007332
1262271421,73.282944,55.0358748
1262271427,73.3686016,55.0026736
1262271441,73.3782082,54.9871385
1262271445,73.4363499,54.9722317
1262271448,73.2829162,55.0365655
1262271467,73.3498518,55.0242159
1262271477,73.3255524,54.9897023
1262271480,73.3228048,54.9872658
1262271482,73.3379728,55.0060384
1262271487,73.3408937,55.0069848
1262271488,73.3232881,54.9863614
1262271495,73.2818049,55.0342197
1262271498,73.2853519,55.0346587
1262271509,73.3233329,54.9862104
1262271514,73.3218302,54.9901751
1262271533,73.3267393,54.9878583
1262271535,73.3411955,55.0067487
1262271539,73.3469864,55.0269956
1262271553,73.4410344,54.9383313
1262271558,73.3297361,54.9893851
1262271566,73.2841987,55.0338583
1262271572,73.4363632,54.970394
1262271573,73.284203,55.0346484
1262271579,73.3412875,55.005465
1262271582,73.3269641,54.9879186
1262271585,73.3437855,55.027877
1262271586,73.326396,54.9919728
1262271595,73.3710409,55.0026799
1262271626,73.3328943,54.9886499
1262271628,73.3410684,55.0056257
1263637828,73.3016255,55.0299612
1263637830,73.3019818,55.0296156
1263637874,73.3016824,55.0288576
1263637879,73.3093102,55.0339272
1263637930,73.3067044,55.0282168
1264534758,73.4337064,54.9344001
1271728066,73.4222805,54.9326172
1271728111,73.4199121,54.9325944
1271728112,73.4336558,54.9352739
1271728130,73.4199367,54.934028
1271728138,73.4202188,54.9345457
1271728176,73.4195424,54.9352942
1271728187,73.4216018,54.9326296
1271728191,73.4216064,54.9320379
1271728198,73.4196156,54.9325959
1279020818,73.4314018,54.9829307
1279020873,73.4321253,54.9828884
1282389050,73.413267,54.9819901
1290238034,73.3432393,54.956851
1290238035,73.3450199,54.9595511
1290238047,73.3402874,54.952846
1290238049,73.3415405,54.9548593
1290238053,73.345731,54.9605099
1290238061,73.341729,54.9548132
1290238076,73.3452068,54.9595054
1290238078,73.3436034,54.9576411
1290238079,73.3459176,54.9604643
1290238086,73.343791,54.9575952
1290238092,73.342274,54.9558484
1290238093,73.3445129,54.9585692
1290238094,73.3443257,54.958615
1290238110,73.3430515,54.9568969
1290238118,73.3400844,54.9528956
1290238133,73.3424622,54.9558024
1290238135,73.3463996,54.9614122
1290238137,73.3408044,54.9538667
1290238152,73.3465859,54.9613667
1290238159,73.3409933,54.9538206
1305528209,73.4383074,54.988385
1305528211,73.4390172,54.9886483
1305528220,73.4388969,54.9885148
1305528225,73.4492937,54.9896403
1305528228,73.4390257,54.9884269
1305597174,73.3041905,54.9891401
1313803572,73.3113144,54.9939462
1313803583,73.3101239,54.993143
1313803616,73.442656,54.9383374
1320005686,73.3855325,54.9113417
1320005700,73.3853143,54.9112934
1324675022,73.4393592,54.9597109
1324677677,73.2623622,55.0587239
1324677680,73.2541926,55.0566514
1338492539,73.388038,54.9114089
1338492541,73.3881173,54.9112527
1355290212,73.341701,54.9865234
1355290254,73.3431514,54.987127
1355290256,73.3465676,54.9874646
1355290259,73.3464898,54.987527
1359005437,73.3625568,54.9162617
1360203747,73.3145666,55.023412
1361161495,73.3621191,54.933392
1363488349,73.25756,55.0371153
1371490762,73.2641881,55.025081
1376428926,73.40099,54.9771331
1377324972,73.4005888,55.0433424
1377324983,73.4046304,55.0447837
1387429087,73.4393318,54.9743372
1387429121,73.3998777,54.981508
1387429438,73.2713506,55.028961
1387429470,73.2712616,55.0291153
1387429472,73.2845717,55.02912
1387429477,73.2718865,55.0291406
1387429512,73.27123,55.0292609
1387429572,73.2860093,55.0306949
1390570481,73.4031851,54.9647947
1390570489,73.4044619,54.9649512
1390570496,73.4057914,54.9650674
1391936578,73.3050804,54.9225691
1391936627,73.3102964,54.9269985
1391936635,73.3067982,54.9275505
1395823059,73.3953472,54.9900531
1395823085,73.3945122,54.990686
1395823090,73.4163558,54.9908284
1399423928,73.3406351,54.9854374
1400585021,73.3005093,54.9750031
1400585064,73.2985571,54.9758569
1400585070,73.2986625,54.9759258
1400612638,73.4110538,55.0135257
1400612647,73.4069001,55.0136726
1403289562,73.4592939,54.9529
1403289580,73.464838,54.9540813
1403289639,73.3064286,55.051339
1409358009,73.3871064,55.0068322
1411778746,73.4501282,54.9168386
1411835328,73.493068,54.9130513
1411835333,73.4917573,54.9131976
1419030206,73.3366062,54.9383775
1419761838,73.3892217,54.9752273
1419769244,73.4043958,54.9730667
1419769256,73.401755,54.9729243
1419778241,73.4102134,54.9818907
1419778255,73.4074814,54.9816801
1419778259,73.4042536,54.9831395
1419778275,73.407448,54.9818731
1419782409,73.3987288,54.9828232
1419782433,73.3863464,54.9750654
1419782438,73.3985107,54.9839286
1419797098,73.4113131,54.977981
1420112498,73.4084617,54.9588471
1423652305,73.3607624,54.9942283
1423652310,73.3602707,54.9946176
1424934562,73.2769116,55.0290111
1424934565,73.2786978,55.0290367
1424934585,73.2769412,55.0292282
1424934589,73.2786972,55.0292522
1424999663,73.3610534,54.9949519
1425979931,73.3922548,54.9768398
1430650622,73.4039959,54.9752121
1430650624,73.4027052,54.9751394
1430650625,73.4054122,54.975165
1433186590,73.4498553,54.9656421
1433186605,73.4536994,54.9687665
1433193116,73.2582529,55.0431365
1433193126,73.260199,55.0437778
1433193127,73.2606285,55.0438372
1434011053,73.361532,54.9945581
1438124889,73.3839089,54.9591672
1441717166,73.3411401,54.9481703
1441717234,73.2869851,55.03221
1441717236,73.2867615,55.0322597
1441717238,73.2805131,55.0322963
1441717240,73.2839634,55.0323496
1441883174,73.3812221,54.9335625
1446835547,73.498305,54.9278326
1446835573,73.2890542,55.0354146
1446835574,73.2888212,55.0354604
1447936999,73.3998868,54.9227578
1448795411,73.3971502,54.9338898
1453435722,73.4030643,54.9729935
1453435727,73.3962341,54.9768966
1453435729,73.3937606,54.9773477
1455806933,73.2749407,55.0316385
1455806973,73.272606,55.033079
1456576571,73.3212468,54.9905257
1456576572,73.3401852,55.0075791
1457488182,73.2830232,54.9555442
1470620824,73.3734414,54.9240337
1470641307,73.3445102,54.9841951
1470641313,73.3398281,54.9866118
1470641314,73.3404085,54.9868224
1470641322,73.3368075,54.9887133
1470641332,73.3390581,54.9894513
1470667621,73.3564107,54.9089231
1472985270,73.3878682,54.9751489
1472985328,73.3648841,55.0004845
1473153582,73.3391495,54.9407387
1473153588,73.3495975,54.9477954
1478800465,73.3349605,54.9133328
1480988872,73.3983849,55.005881
1480988879,73.397601,55.006152
1480988917,73.398066,55.006548
1481032423,73.4016486,55.008763
1486723660,73.4122461,54.9131227
1486723691,73.4197901,54.9133177
1486723741,73.4189075,54.9143344
1486723742,73.41237,54.9144615
1486723826,73.4189636,54.91572
1486723838,73.4123991,54.9157369
1486723893,73.4163131,54.9167867
1487221293,73.4062859,54.9706375
1488421160,73.4812312,54.929251
1488421162,73.4790529,54.9293069
1488430673,73.4744686,54.9294699
1489294288,73.3588756,54.9901581
1489294296,73.3610023,54.9909943
1491735978,73.4061804,54.9872691
1492518210,73.3945738,54.9576543
1492518216,73.3945253,54.9577868
1492704951,73.4014718,54.9745482
1495262758,73.3880728,54.9852796
1495262761,73.3891751,54.985348
1495262764,73.3905391,54.9854474
1495262766,73.391957,54.9855508
1496887893,73.2881053,54.9359485
1496887991,73.2836971,54.9364845
1496888230,73.2825797,54.9382295
1497977328,73.3856894,54.9851391
1497977329,73.3861677,54.985164
1502604179,73.4093226,54.9874608
1502604204,73.4059772,54.9886361
1502804425,73.3444002,54.9423794
1502918710,73.4424063,54.911687
1502918716,73.4343839,54.9112378
1502918741,73.4521458,54.9142955
1508774712,73.4515817,54.9684605
1508774747,73.4494731,54.9692126
1520923255,73.4380006,54.997236
1528064499,73.4538342,54.9143023
1532282676,73.4420139,54.9096339
1532282678,73.4441574,54.9098415
